firmID,nwrks,wage_av,profit_av_firm,educ_av_firm,firm_age,ind,region
B1499969,2,80.588943,950,3,.62191778,,3
B1500134,14,43.295422,300,1.3333334,1.0410959,451,3
B1500196,18,15.503628,2112,3,.83561641,,3
B1500283,12,3.2407691,8306.6699,1,.9041096,926,3
B150031,36,35.86311,684.38,1.5,16.923288,602,8
B1500336,2,12.430264,240,3,.83561641,804,3
B150034,68,70.456444,1500,2.5,36.794521,524,8
B1500494,7,45.565071,2162.3401,3,.75068492,516,3
B1500502,1,103.3732,370.04999,3,.41643837,,3
B1500540,4,12.731377,8325,1,.67945206,,3
B1500823,4,27.842196,480,3,.44657534,,30
B1500894,16,16.564621,812,3,.33150685,524,3
B150113,33,22.030365,765.26251,3,16.90959,,8
B1501360,5,34.541962,300,2,16.419178,,4
B150180,15,49.923889,59,3,16.975342,517,8
B150192,15,81.100296,14131.72,2.5,18.249315,284,8
B150242,32,53.127754,1155.3,2,16.882193,,8
B1502474,13,1.9830076,2282.6699,1,11.090411,,4
B150250,12,47.15181,77.089996,2,3.3342466,,11
B150292,46,60.464645,12.32,1.75,16.923288,,8
B150293,20,71.88694,1000,3,15.750685,221,8
B150325,43,58.011612,268.78,3,2,515,28
B150367,140,82.898651,42506.23,2.8888888,6.5890412,252,50
B150372,5,8.7187948,24150.74,1,16.216438,,8
B150386,18,9.9582319,259.20001,3,17.035616,,8
B1504163,3,39.469776,7600,4,1.4109589,743,4
B150419,46,64.218925,12769.378,2.5,17.482191,177,8
B1504377,35,38.559418,3900,1.3333334,.969863,452,4
B150439,3,47.365204,81,3,8.8328772,,8
B1504393,3,22.444365,550,3,.91232878,742,18
B1504422,10,163.3987,161.89999,5,1.1917808,,4
B1504644,9,37.638889,10343.36,2,.08219178,,4
B1504673,7,35.875,325.85001,2,.2,602,46
B150474,14,15.834972,85,1.5,16.879452,741,8
B150480,27,28.508163,51356.691,1.5,9.1698627,,28
B1505057,34,32.258713,7448.8198,1,11.246575,451,5
B1505252,6,32.453323,52.32,2,1.9589041,401,50
B1505304,3,39.620743,222.07001,2,.68219179,,5
B1505347,7,33.793484,1239.73,2,.97260273,,5
B1505381,7,24.766874,3349.835,3,.95342463,851,5
B150571,24,42.637642,4066.1001,3,17.20822,281,8
B150575,10,121.16631,13971.43,2.9000001,7.7561646,,8
B150584,27,97.811165,8540,3,17.446575,742,8
B150641,1,156.85257,181.2,3,8.0027399,672,8
B150667,8,20.812712,6.1599998,0,16.923288,261,8
B150686,19,47.333599,1456.5,2,6.3369861,660,8
B1507208,13,32.676109,199,4,4.838356,748,6
B150721,20,62.235176,2037.6899,4.3333335,15.657535,524,8
B1507216,8,8.0097046,224.21001,1,3.1561644,,6
B150742,11,27.553528,314.69,2,5.838356,555,8
B150756,162,51.567833,293.64999,2.3333333,26.115068,524,8
B1507569,0,29.094,150,1,3.2794521,554,6
B1507654,11,17.174166,80,1,2.6712329,554,6
B150767,9,38.481945,1269.41,2,7.8410959,,8
B1507811,1,43.917023,770.54999,2,1.1972603,,6
B1507904,14,36.440674,75,1,.83013701,452,6
B1507910,0,40.015789,180,1,.71780825,,6
B1507961,0,33.400002,594.91998,1,.43287671,454,10
B1507979,35,38.595165,249.92,1,.5479452,,6
B150800,26,30.740513,11486,1,12.553425,,8
B1508017,6,28.982935,117,3,.50136983,671,10
B1508196,9,35.853333,235.28999,1,20.764383,516,7
B1508204,6,29.014999,3300,1,20.473972,,7
B150895,16,44.747974,300,1,13.257534,,8
B150905,33,21.600191,840.78003,1.4,9.8410959,,8
B150911,2,40.125153,221.38,3,16.260275,,8
B150945,5,48.373371,248.2,2,10.213698,,8
B1509650,0,18.873182,1322.74,1,12.805479,,7
B1509882,131,27.637091,9525,3,.91232878,,7
B1510129,23,39.324753,55709.602,2,9.7068491,,7
B1510221,0,38.276001,360.07999,2,8.6328764,,7
B151072,13,30.804399,660,1,16.153425,,8
B151119,37,66.610046,9093.5498,1.75,7.9178081,851,8
B151208,29,29.499905,672.2475,1,15.008219,,8
B1512097,95,14.217815,1435,2.3333333,7.7397261,923,7
B1512121,2,37.633507,56,2,7.5890412,,7
B1512259,10,27.196177,6.0100002,2,6.5999999,641,7
B151238,0,50.099998,12780.65,3,16.287672,,46
B1512744,5,22.653225,12315.87,3,3.1671233,,7
B1512802,4,19.622952,25800,2,3.6136987,524,7
B1512833,4,10.105291,3885,3,3.1150684,,7
B1512998,1,30.375439,16.110001,2,3.0575342,672,8
B1513254,5,19.413549,1573,2,1.4164383,,8
B1513298,1,23.076,440,2.5,.42465752,,7
B1513472,51,34.679859,19092.08,3.5,1.1808219,923,7
B1513509,1,38.270294,2770,1,.82739729,524,3
B1513536,19,98,727.45001,3,.6438356,921,28
B1513564,1,29.858461,550,1,1.2794521,,46
B1513573,1,22.793333,5758.7202,1,.77808219,452,7
B1513585,18,29.885887,3022,2,.58356166,452,7
B1513642,4,31.524752,150,2,.81643838,522,7
B151367,18,31.375917,6.3099999,2,39.041096,,8
B1513695,17,40.345451,10931.1,2,.99726027,252,7
B1513713,167,52.601746,426.04144,2.5,.83561641,711,7
B1513962,11,15.299334,426,3,.58356166,511,7
B151397,17,39.831947,86066.109,3,55.10685,,8
B1513996,20,36.013866,1300,1,.58082193,452,7
B1514035,7,16.790701,504.75,3,.50136983,,7
B151404,1,27.568974,250,2,10.608219,361,8
B1514112,47,44.59819,990.09998,1,.18082191,,7
B151413,3,19.325834,2601.1399,3,5.7287669,515,8
B1514212,2,18.027834,33.974998,1,8.6712332,,8
B151438,28,55.91214,1450,2,39.041096,281,8
B1514451,28,47.094711,1700,2.3333333,2.0438356,,8
B1514457,17,21.874821,108,1,25.194521,,8
B151446,51,67.369164,75.105003,2,35.608219,252,8
B1514536,6,46.341503,290,1,6.0931506,452,8
B151456,9,57.356495,750,3,4.7315068,,8
B1514596,13,43.15733,300,4,5.9178081,702,17
B151460,20,34.801479,1167.35,2,39.041096,,28
B151464,1,65.739235,1192.27,3,8.0027399,633,8
B1514662,10,30.879574,897.56,4,20.682192,,8
B1514687,53,74.160248,4720.8687,2.6666667,.99726027,,8
B1514721,2,13.241123,109,1.5,12.660274,701,8
B151479,19,48.418499,1393.53,1.5,33.438354,293,8
B1514811,17,32.156666,60,2,17.761644,517,8
B1514835,18,83.866127,1129.01,2,5.191781,,8
B151487,53,55.912987,50,2.6666667,47.994522,212,8
B1514905,6,127.97981,219.24001,3,9.5068493,517,8
B151496,79,66.016769,1583.66,1.5,30.698629,171,8
B1514976,3,21.501911,271.60999,2,3,524,8
B151506,20,33.489979,4343.75,1.5,32.361645,,8
B151511,22,19.688873,68.07,2,28.578083,,8
B151512,20,55.780685,33899.449,3,51.260273,244,8
B1515121,26,31.296329,1285.4399,2.5,16.427397,516,8
B151515,27,24.121731,90,2,50.676712,804,8
B151517,17,81.898987,487.80667,2,28.145205,,8
B1515178,13,40.132828,1284.49,3,1.1643835,,8
B1515209,0,30.187511,900,2,4.5041094,,8
B151524,46,111.47227,5623.2666,3,39.041096,,28
B151526,16,91.766304,2147.8101,3,27.687672,514,8
B1515287,14,35.568741,260.07001,1,18.728767,158,8
B151529,23,65.259369,491.79999,3,27.265753,753,8
B1515316,10,37.553188,279.26999,3,4.3041096,516,8
B1515339,13,24.899616,40.799999,1,31.638355,182,8
B151535,1,43.896931,1220.8199,2,26.684931,517,8
B1515363,3,13.395064,280,1,16.484932,,8
B151548,48,54.62365,13130.465,1.25,25.846575,514,8
B151581,6,33.292767,1122.6,1,32.898628,222,8
B151600,28,45.652908,658.55664,2.025641,3.6383562,292,46
B151607,24,54.771561,1112,4,21.59726,,8
B151608,17,58.136166,4677,2.5,20.890411,,8
B151617,29,109.89885,202.28667,2,32.98904,,7
B151628,15,42.606621,652.26001,3,14.2,,4
B151630,6,58.170895,118.6,1,19.134247,,8
B151640,44,33.473171,9968.0898,1.3333334,18.649315,172,8
B151651,7,42.856712,88.370003,1.5,18.210958,,8
B151654,583,68.215591,22785.75,3.118644,2.3342466,722,28
B151699,14,82.056671,1154.52,2,9.4219179,,8
B151712,26,27.725487,11409.847,2.5,15.643836,,8
B151729,1,47.242847,270,2,4.1369863,515,38
B151739,9,23.725597,250,1,19.876713,804,8
B151746,5,63.767014,54.450001,3,11.090411,,8
B151747,37,32.274815,594.06,3,16.906849,853,8
B1517652,3,7.2325001,112,2,15.512329,,8
B151782,12,18.531643,34.849998,3,16.561644,,8
B151802,54,53.080227,2358.6167,4,4.6109591,,28
B151822,13,42.853928,777.95062,3,3.2520547,,8
B151830,6,38.565674,124.2,2,33.353424,287,8
B151902,21,49.797894,8336.8945,1,13.00548,,36
B151914,17,42.474438,500,2,30.772602,524,8
B151920,18,33.04319,7716.2202,2,39.041096,,47
B151926,10,30.726988,1237.5,3,17.556164,,8
B151954,0,41.101563,182.644,1,16.750685,672,8
B151974,3,43.438236,27.059999,3,17.194521,,8
B1519807,8,36.857384,32860.852,3,14.79452,,8
B151989,75,22.247538,2160,1.3333334,17.342466,801,8
B1519891,4,48.115555,1859.6801,2,13.471232,,8
B1519964,9,91.265366,364.35999,3,14.539726,923,8
B1520019,9,58.576469,1667,3,.043835618,926,35
B152020,8,14.513014,1530,2,15.950685,,8
B152026,1,20.577499,2050,2.2,10.495891,926,8
B1520281,59,50.377163,521.45001,3,13.676712,222,28
B1520318,14,136.22124,33.110001,3,7.580822,527,8
B152040,8,86.57534,143.13,3,15.969863,,43
B152061,15,41.641594,515.25,2.5,16.810959,361,8
B1520693,9,15.854959,1019.35,2,19.476713,,8
B1520784,2,92.381638,9.0200005,3,10.509589,741,8
B1520786,36,32.131695,236.77,1,12.841096,252,8
B1520792,12,56.949341,140.63,2,12.920547,,8
B152084,31,72.038147,7975.8301,2.5,16.761644,514,8
B152092,2,80.266861,39920.379,2.2,8.0027399,366,8
B1520926,18,37.492359,300,3,11.827397,515,8
B152096,6,64.736641,5940.5898,2,16.342466,212,8
B1520962,2,48.968327,1131.75,3,7.5287671,,8
B1520974,1,29.910509,650.52502,3,.91232878,524,8
B1520981,4,11.691087,750,3,6.0027399,852,8
B1521003,9,34.410503,3322.1799,1,12.172603,517,8
B152110,19,91.490906,6655.3477,3.6666667,13.79178,221,8
B152124,10,29.180603,78.18,3,16.158905,741,8
B1521241,8,40.929726,125,1.5,11.509589,313,8
B152128,10,69.611237,720,1,16.200001,602,8
B1521286,5,58.214272,90.779999,3,10.254794,512,8
B1521323,12,29.958153,765.79999,3,10.150685,851,8
B1521364,11,32.479347,187.61,3,11.805479,171,8
B1521383,0,41.102001,1424.6,5,5.5150685,926,28
B152145,27,8.363883,1400,2.5,16.175343,804,8
B152158,15,30.719999,13080.16,2,6.1698632,,8
B1521769,63,33.687012,420.70999,3,11.164384,742,8
B1521880,8,19.538567,2874.1599,2,6.0301371,672,8
B1521886,38,61.077057,2551,3,11.00548,,25
B1522020,4,14.194324,870.59003,1,2.2849314,221,8
B1522055,2,51.101002,1871.76,2,10.246575,,8
B1522151,4,37.073502,162,2,10.591781,,8
B1522170,1,92.368423,17425,3,7.6191783,,8
B1522206,33,74.263855,1925,3,10.339726,851,8
B1522214,16,28.037086,700,2,7.7561646,501,8
B1522366,4,51.925396,360,1,4.0712328,,8
B1522417,18,47.136574,6.3099999,1.5,9.8109589,602,8
B1522471,16,189.37555,4219.2798,2,9.6739721,851,8
B1522475,12,37.428158,289.39999,2,9.805479,,8
B1522500,7,38.084724,369.23999,2,8.1698627,241,8
B1522598,8,29.893333,1901.52,2,9.0027399,,7
B1522632,12,21.935085,1064.53,2,6.8136988,,8
B1522713,89,35.17844,31.57,2,8.4219179,,8
B1522816,0,18.703333,81,2,9.0027399,632,8
B152500,305,20.927778,1005.49,1.9666667,4.5863013,802,8
B152512,5,12.247507,516.23999,1,2.7534246,,8
B152513,15,53.457977,578.28003,2,1.249315,,8
B1525373,71,51.98951,719,2.5,1.0821918,701,8
B1525376,19,48.215298,27.049999,1,8.5041094,454,8
B1525409,10,19.010675,84.209999,2,8.4657536,522,8
B1525516,17,28.852053,1563.53,4,8.0821915,,8
B1525581,0,25,4478.0698,2.5,5.9972601,,8
B1525615,6,43.528271,100,1,8.0027399,,8
B1525671,3,74.329498,860.21997,2.5,6.5232878,804,41
B1525780,23,16.680567,340.51999,2,1.9315069,,46
B1525784,3,48.889286,6000,3,7.7561646,,8
B1526159,10,36.121235,225,2,7.0027399,,8
B1526168,2,15.559322,1560.085,3,2.9041095,804,8
B1526221,20,45.471069,1500,3,6.1315069,524,8
B1526334,11,46.834202,1000,2,6.547945,,8
B1526402,5,45.930698,2217.25,2,1.4712329,522,8
B1526451,10,38.156055,921.21997,1,.86575341,553,8
B1526490,10,19.528889,67.510002,1,3.8383563,,8
B1526494,2,43.575794,10840,3,5.838356,,8
B1526546,10,28.907322,1900,1.5,6.2383561,741,8
B1526557,136,29.30233,44.470001,1.8333334,5.5671234,748,8
B1526626,5,62.939285,3077,2,5.9342465,453,8
B1526889,5,30.31889,420.79999,5,5.2301369,,28
B1526894,2,17.67732,526.15002,3,1.1616439,514,8
B1526932,1,43.636364,6.3099999,1,.41643837,741,8
B1526940,0,31.584,27,2,5.6082191,,8
B1527003,13,37.680359,2000,3,5.5863013,741,8
B1527013,8,3.1088264,45.099998,3,5.5041094,,8
B1527101,13,31.305738,23510.311,3,4.7068491,,8
B1527113,0,33.616825,680.20001,3,3.9150684,,31
B1527185,8,104.55793,4869.25,3,4.9150686,516,8
B1527234,2,42.625725,167.60001,3,2.7917807,,8
B1527261,24,65.579582,50,2.3333333,4.9342465,,8
B1527279,6,3.52,572.10999,1,1.2767123,851,8
B1527482,18,234.02803,8473.6846,3,3.2356164,,8
B1528035,3,28.476288,95,2,3.1945205,633,8
B1528486,14,51.214268,152.60001,1.5,1.8356165,452,8
B1528658,9,41.156593,800,3,3.5780821,524,8
B1528713,28,44.12244,2000,2.3333333,4.0767121,,8
B1528889,5,23.166008,143.34,2,3.1890411,451,8
B1528902,5,66.880966,600,3,4.0767121,,28
B1528927,0,147.82967,199.53,5,.83561641,,8
B1528932,13,42.410294,84.220001,1.75,.91232878,285,8
B1529311,8,53.368999,9.0200005,1,3.0438356,748,8
B1529683,7,46.894863,1400,2,3.5945206,511,8
B1529895,3,44.203053,122,3,3.5506849,517,17
B1529920,56,28.926487,1251.13,2.5999999,1.8821918,926,8
B1530029,11,28.652308,108,2,3.2520547,,8
B1530049,1,22.91,490,3,.66027397,452,8
B1530209,8,15.471519,90,1.5,2.0575342,744,8
B1530456,4,81.967216,255,3,1.6630137,,8
B1530482,48,59.448689,200,1,3.1397259,,8
B1530515,8,68.303612,450.39999,2,.83561641,516,8
B1530628,8,40.885406,5390,3,2.9616439,,17
B1530631,1,25.246277,1903.12,2,1.4849315,701,8
B1530659,4,19.906738,727.5,2,2,744,8
B1530723,0,44.555752,1560.75,3,1.750685,526,8
B153076,5,45.965927,234.24001,2,.91232878,453,8
B1530773,15,18.199469,500,3,1.6739726,922,8
B1530774,22,22.628262,56.939999,3,1.9315069,252,8
B1530855,9,55.064529,135,1,2.6958904,,8
B1531120,2,32.794498,8000,1,1.2876712,703,8
B1531237,9,26.244892,218.88,2,2.5041096,514,8
B1531270,5,25.44376,6.3099999,2,2.5041096,452,8
B1531294,28,35.72644,2008.5,1.5,2.4657533,748,8
B1531476,5,25.175718,6.3099999,1,2.2520547,452,8
B1531517,0,22.7528,150,1.5555556,1.4958904,923,8
B1531576,11,45.004326,400,1,2.1671233,,8
B1531700,1,95.613762,69.080002,3,.88219178,741,8
B1531703,4,32.96484,220,1,1.9150685,524,8
B1531745,5,33.602257,13715.69,2,1.5835617,703,8
B1531942,25,47.019348,211.5,3,2,,8
B1531984,1,57.728462,4210,5,1.6684932,851,8
B1532013,2,29.200001,200,3,.87123287,,8
B1532062,11,57.161568,4881.8101,2,1.6438357,701,28
B1532215,2,128.575,580,3,1.1616439,921,8
B1532232,6,18.299999,99,3,1.5835617,,8
B1532235,12,81.794617,4750,3,1.750685,454,8
B153227,20,46.269123,460.37,2,2.9150684,,8
B15323,15,31.53216,290.5,2.6666667,10.920547,513,2
B153255,8,67.256714,37025,3,8.4219179,741,8
B1532646,3,43.839378,197.07001,2,1.3315068,452,8
B1532676,36,59.643581,339.45001,1.5,.90958905,452,11
B1532792,8,20.66782,261,3,1.4164383,,8
B1532877,72,54.043365,210,2.6666667,.41643837,,8
B1532903,36,40.961166,7531.77,1,.99726027,,8
B1532926,9,20.50098,720.13,1,1.249315,,8
B1532946,1,45.376427,2300,2,.83561641,921,8
B1533016,13,43.265526,45,2,1.4712329,453,8
B1533028,4,22.018801,1680,3,1.3068494,745,8
B1533139,7,81.403511,5800,3,.30958903,921,8
B1533254,2,65.773666,169,1.5,.99726027,,8
B1533269,3,41.997265,76.940002,1,.58356166,,8
B1533275,38,27.134773,2911.02,3.5,.58356166,,8
B1533284,7,22.227755,600,2,1.2328767,,8
B1533294,8,34.755863,2480.98,3,.95068491,182,8
B1533332,3,37.42366,339.56,3,.83561641,,43
B1533367,30,52.82811,6583.7002,2,.71506852,,8
B1533414,89,44.174835,1360.47,3,.16164383,921,28
B153343,49,57.0672,17232.801,3,20.679453,741,8
B1533548,3,25.656841,204.60001,4,.33150685,701,7
B1533557,0,28.287144,714.33502,2,.97260273,511,8
B1533700,14,41.966957,530.84003,3,.80000001,851,7
B1533701,8,42.798355,2545.4399,3,.91232878,,8
B1533759,17,42.806854,701.32001,2.5,.99726027,,8
B1533767,0,21.51,1671.2,1,.89041096,,8
B1533834,2,41.713364,1200,2,.33150685,,8
B1533863,5,38.263271,880.29999,1,.99726027,,8
B1533864,6,39.389603,180,1,.99726027,527,8
B1533871,5,40.779881,200,2,.99726027,,8
B1533907,0,425.53,1098.6666,2.25,.31232876,744,36
B1533955,4,62.953983,1650,3,.96712327,,8
B1533966,22,28.059464,1188.24,1.5,.89589041,,8
B1533998,24,46.229023,603.33002,1.5,.99726027,,8
B1534040,2,53.719727,268.03,3,.99726027,286,8
B1534072,4,39.311077,382.76001,1,.83561641,,8
B1534083,13,45.606827,203.72,1,.97260273,,43
B1534102,5,125.55,3035.1101,3,.04109589,923,8
B1534109,7,14.601702,198,1,.91232878,747,8
B1534210,4,38.481556,147.88,2,.99726027,,8
B1534284,39,49.654457,1095.47,1.6666666,.75068492,452,8
B1534286,13,36.572304,192.27,2,.91232878,453,8
B1534299,96,58.598988,5534.4702,2.7142856,.91232878,748,8
B1534317,5,29.716034,213.61,2,.68219179,,8
B1534319,22,28.844286,269.67999,2,.75068492,,8
B1534322,26,61.317913,279.23999,3,.83561641,,8
B1534357,4,118.02455,730.34003,3,.79178083,,8
B1534417,18,33.504944,5738.54,3,.83561641,,8
B1534435,0,35.519184,224.48,3,.6438356,524,46
B1534479,6,46.316734,255.13,1,.66027397,,8
B1534487,4,89.101639,765,2,.6630137,703,8
B1534503,8,40.560581,150,2,.64109588,602,46
B1534521,2,25.088726,162.87,3,.62465751,524,8
B1534538,0,100.52789,410.29001,3,.68219179,,8
B1534613,3,32.602879,28800,3,.50136983,741,8
B1534670,1,20.661158,6000,3,.66027397,501,8
B1534690,0,101.40487,2914,3,.63835615,748,8
B15347,3,35.388275,400,2.5,3.1671233,,2
B1534769,17,13.834193,5955,0,.25205478,553,8
B1534795,247,65.199219,11454.895,2.4285715,.75068492,158,8
B1534802,0,42.331341,950,1.5,.67671233,,8
B1534836,61,42.345486,126,1.5,.56986302,,25
B1534947,10,25.568182,4681.5898,2,.75068492,,8
B1534948,7,67.558128,210.82001,1,.65479451,515,8
B1534952,5,135.46533,2500,3,.66575342,222,8
B1534955,34,18.723871,2711.77,1.6666666,.50136983,511,8
B1535076,4,20.932882,231.39,2,.66849315,524,8
B1535314,2,35.322548,380,3,.41643837,,8
B1535388,60,79.250755,2281.6221,3,.41643837,,8
B1535438,12,48.871738,459.92001,1,.24931507,,17
B1535479,0,57.946793,4000,0,.14246576,,8
B1535594,7,40.009998,624.79999,1,.1369863,,8
B1535664,2,61.975327,184.21001,1,.24931507,,17
B1535728,56,46.868649,221,2,.27123287,746,41
B1535744,18,36.756977,2068.79,2,.27671233,452,8
B1535781,0,46.348667,349.64999,2,.12054794,,8
B1537005,17,38.57642,1260.45,1,26.183561,,9
B1537598,2,26.658182,352.42999,3,9.2547941,,9
B1537843,5,9.8691301,3055,4,7.9726028,,46
B1537913,12,23.523529,16.83,3,6.0356164,453,9
B1538089,6,39.645924,360,2,3.9260273,602,6
B1538266,6,25.788982,1913.45,3,1.4712329,,34
B1538322,2,40.337212,334.17001,1,.99178082,,9
B1538373,27,18.232094,363.89999,1.625,.56986302,454,1
B1538414,3,10.009348,514.64001,4,.19726028,804,9
B1538422,7,93.084999,267.01999,2,.0027397261,,9
B1538427,41,24.679031,222.06,1,.08219178,,9
B1538466,1,26.587337,2017.9301,3,.92328769,,10
B1539491,13,28.278889,321.10999,2,6.3369861,,10
B1539493,2,19.887651,585.33002,2,2.750685,745,10
B1539563,4,29.82,49.599998,5,3.5589042,,10
B1540074,3,28.807308,295.31,2.5,2.630137,,11
B1540092,15,1.2832584,1440,3,21.515068,,11
B1540505,23,35.700691,233.78999,2,14.857534,192,11
B1541460,21,41.657001,461.56,2,10.553425,,11
B1541935,5,133.93637,5651.0801,3,.40547946,513,11
B1541937,17,21.460833,603.27002,1,8.2027397,,11
B1542109,2,45.431324,2100,2,5.5561643,,11
B1542162,5,16.824892,519.27002,2,4.6657534,,11
B1542164,8,45.246166,197.74001,0,3.6328766,,11
B1542177,2,12.933676,456,3,.68493152,701,11
B1542478,1,9.8253708,720,1,3.1369863,522,11
B1542541,11,41.736843,10686.57,1,2.9616439,701,11
B1542785,4,34.586807,1200,1.5,1.7397261,,11
B1542807,3,30.982658,240,1,1.9041096,,11
B1542952,15,77.621674,1000,3,2.1397259,744,11
B1543173,1,38.562374,11540.83,2,1.4136987,,11
B1543177,1,38.220619,2751.1399,1,.98082191,,11
B1543207,7,18.570337,3562.5,3,.99726027,554,11
B1543229,0,43.397354,2000,2,.53150684,452,35
B1543246,13,36.4398,1150,2.5,1.0410959,,11
B1543292,0,33.393852,280,1,.90684932,516,11
B1543368,6,35.863037,252.73,2,.80000001,192,11
B1543407,3,38.678398,1495.3199,2.5,.50136983,,11
B1543427,5,36.59137,707.15002,2,.73698628,192,11
B1543452,1,37.666,1000,3,.12054794,,11
B1543569,0,24.010666,638.34998,1,.16164383,453,11
B1543647,1,50.552319,357.89999,2,1.9150685,516,12
B1543699,10,32.457573,2000,1,17.301371,515,12
B1543715,8,34.150406,108,2,18.857534,,12
B1543952,9,26.301863,1480.2,2,14.512329,,12
B1543965,3,21.366364,50.5,1,15.761643,,12
B1544131,19,26.877539,501.45999,3,28.854795,524,12
B1544185,10,32.475533,894.06,2,15.008219,602,12
B1544333,10,40.087448,1000,1.5,12.495891,452,12
B1544361,12,7.2586308,180,1,11.980822,515,12
B1544381,4,25.232792,58.5,0,11.920547,,12
B1544482,13,23.547455,20,3,10.635616,,12
B1544571,45,40.964142,13342,1,.83561641,,12
B1545026,4,21.351999,1000,2,7.7561646,672,12
B1545050,0,32.549999,2255.3601,1,7.9534245,748,12
B1545094,4,35.359982,333.10999,2,6.6657534,602,12
B1545185,7,26.03146,353.26001,3,5.5534248,515,12
B1545192,6,34.612339,637.06,1,5.3945208,294,12
B1545234,5,37.359188,1320.51,2,3.6712329,,12
B1545476,7,22.042667,400,1,3.4164383,,12
B1545818,8,41.753521,491.45001,1,1.2767123,452,12
B1545835,56,58.697144,1199.88,1,.5972603,,12
B1545872,6,36.298187,2610,2.3333333,.97260273,282,12
B1545896,4,13.4755,720,3,.73150682,,46
B1545903,8,37.618408,105.51,1.5,.95342463,452,12
B1545990,2,19.661016,288.75,2,.32054794,701,12
B1546014,10,34.042122,1780,2,.72328764,452,12
B1546050,3,35.33485,45,1,.66027397,263,12
B1546071,5,41.934204,180.48,2,.58356166,,12
B1546081,11,29.41861,333.10999,1,.41369864,,12
B1547145,4,29.572792,60,2,8.7479448,,13
B1547997,26,34.294243,230,2,1.079452,,13
B1548026,7,24.40695,720,3,1.0767124,,13
B1548107,24,40.485168,280.85001,1.6666666,.90684932,,13
B1548127,31,51.107536,151.47,1.6666666,.6438356,,13
B1548144,51,35.44973,395.76999,1.6,.68493152,,13
B1548168,0,41.5368,235.28999,3,.24383561,,13
B1548241,11,41.384201,126.2,2,.37534246,452,13
B1548268,2,31.594999,328.32999,1,.22191781,515,13
B1548437,15,38.378502,130.14,1.3333334,16.50411,,14
B15494,53,34.23579,375,2,9.8136988,361,2
B1549631,7,22.308432,3669.72,5,6.6958904,554,14
B1549744,8,31.218044,2560,3,13.509589,,14
B1549915,36,44.83815,240,2,11.975343,452,14
B1550015,10,35.024612,1209.64,2,.91232878,554,14
B1550072,2,35.805,116.95,2,8.1972599,,14
B1550133,1,31.684694,535.54999,3,9.5780821,452,14
B1550510,23,31.161554,4252,2,8.580822,,14
B1550544,32,30.378962,364.5,1.6666666,7.7150683,514,14
B1550583,1,35.25,30.004999,1,3.1315069,13,14
B1550616,2,38.928802,1000,2,6.547945,451,18
B1550636,3,23.995491,880.48999,3,6.3123288,521,14
B1550639,5,6.4280725,1421.59,2,6.1671233,804,14
B1550746,3,35.06382,255.39999,1,4.7534246,,14
B1550757,6,44.582645,356.48499,1,2.9972603,452,14
B1551134,14,37.083523,153.21001,2,3.2082193,,7
B1551222,18,29.481522,90.150002,1,2.7534246,,14
B1551263,5,34.097,2396.98,2,2.50137,748,14
B1551482,9,63.791927,895.09998,1,.96438354,,14
B1551652,242,62.409393,5006.9902,3,.83561641,851,29
B1551672,9,34.549511,14250,2,.64109588,,40
B1551678,10,36.770813,4200.23,2,.56986302,,14
B1551783,7,36.004051,17982.77,2,.58356166,671,10
B1551835,1,46.954067,184.50999,3,.32054794,701,14
B1552022,20,33.015278,269.98999,2,5.7260275,,15
B1553329,20,36.003254,90,1,14.008219,,15
B1553428,4,38.799484,20.43,3,13.068493,,15
B1553702,4,38.667999,6.1599998,2,9.9945202,454,15
B1553835,14,6.1328025,6.1599998,1,9.8410959,,15
B1554242,26,113.12866,39.07,1.5,.71232879,,15
B1554313,1,19.509773,83.370003,1,7.2547946,,15
B1554343,1,49.947498,116,3,6.9178081,748,36
B1554389,14,46.003197,1905,2,1.4136987,,24
B1554399,4,71.360344,384.70999,5,1.4164383,512,15
B1554500,3,29.725105,275,1.6666666,.12876712,,24
B1554505,2,36.042873,640.69,1,5.0575342,524,15
B1554521,3,38.857742,6896,3,.87397259,703,29
B1554796,12,41.575699,48.060001,2,3.8602741,452,15
B1555004,5,26.160244,1309.23,1.5,1.6438357,,36
B1555235,2,24.465,121.33,1,1.8356165,,15
B1555282,1,36.914753,6.1599998,1,.55068493,802,36
B1555375,0,118.29565,2030.16,3,1.5342466,923,15
B1555439,9,41.873749,6.1599998,2,1.9123287,453,15
B1555462,1,155.4063,180,3,.99726027,921,15
B1555480,6,38.147869,111.2,1,.96164382,,15
B1555514,14,41.549126,6.0100002,3,1.6383562,452,15
B1555520,0,39.818966,150,3,.99726027,,15
B1555530,2,17.370165,6.0100002,3,1.0657535,554,15
B1555577,2,16.54377,1000,3,1.249315,725,15
B1555624,2,39.725666,9.1700001,1,1.249315,281,15
B1555633,1,37.269432,2812.5701,3,.72328764,,15
B1555636,20,38.387646,1500,3,1.1452055,,15
B1555678,1,30.086178,54,2,.32876712,281,15
B1555697,3,38.615532,6.1599998,2,.99452055,,15
B1555746,37,28.561314,179.10001,1.5,.96164382,182,15
B1555747,50,25.270288,179.10001,1.6666666,.96164382,182,15
B1555754,17,32.496483,15,1.4285715,.65753424,553,15
B1555823,3,32.263332,160.48,3,.53150684,521,15
B1555849,1,22.514297,159.56,1,.75068492,,15
