firmID,nwrks,wage_av,profit_av_firm,educ_av_firm,firm_age,ind,region
"B1631072",3,16.73797,1950,0,4707,516,36
"B1631340",4,32.19614,600,3,3706,524,36
"B1631373",16,40.08163,1200,3,3520,453,36
"B1631411",5,39.80948,11317.95,1.5,2989,452,36
"B1631813",4,58.3075,6,2,1794,50,36
"B1631874",1,20.33118,199.15,3,669,553,36
"B1631989",6,26.8171,2010,3,1043,,36
"B1632163",12,73.67278,471.01,1.666667,994,50,36
"B1632322",2,37.48797,600,1.5,3559,513,37
"B1632716",25,54.76671,800,3,6208,,37
"B1633358",5,27.81593,750,3,1855,923,37
"B1633491",11,25.4408,360,1,1056,,45
"B1633614",14,46.59824,8956.18,1,1267,452,38
"B1634585",3,28.04656,159.6,2,1886,11,38
"B1634633",31,40.25679,17192,1,5411,451,38
"B1634674",72,36.15317,15600,2,1094,,38
"B1634675",31,30.5728,205.04,1.928571,4047,524,38
"B1634795",11,40.90175,3252.15,3,4788,633,38
"B1634924",15,69.29403,123.53,3,3835,744,35
"B1635888",7,25.37648,6.01,1,3043,,38
"B1635920",5,47.61695,528.62,3,3587,742,38
"B1635988",6,58.6385,422.35,3,3378,524,38
"B1636036",37,38.71432,682.2,2,3111,452,38
"B1636115",8,26.99218,125.12,2.5,2814,,38
"B1636126",5,91.62134,457.78,2.333333,574,804,38
"B1636204",17,35.37683,189.6,.5,2253,452,38
"B1636293",16,36.26143,2182.355,3,2390,744,38
"B16363",2,32.34198,392,3,1886,,2
"B1636402",2,97.47738,962.07,2,473,701,38
"B1636441",1,29.64359,228.4,3,1610,,38
"B1636556",5,39.97935,6000,2,2057,452,38
"B1636568",28,38.33358,278.4,2,2070,,38
"B1636575",0,36.693,139.8,.5,992,452,38
"B1636669",4,23.70321,14105,2,1277,851,38
"B1636718",14,39.46911,55.27,2.5,1794,741,38
"B1636765",50,50.12341,900,1.8,1041,452,38
"B1636783",9,35.35353,6.01,0,1644,,38
"B1636804",2,30.4529,883,3,1389,911,38
"B1636976",4,36.97189,874.71,1,1239,,38
"B1637045",5,64.83945,14117.65,3,1127,,38
"B1637065",56,42.38333,100,2.5,1197,,38
"B1637093",5,46.02621,20492.2,1.5,1141,703,38
"B1637137",10,18.68114,102.17,1.333333,1054,524,38
"B1637143",16,38.5314,1640,1,1034,,38
"B1637145",10,37.59854,6.01,3,1092,452,38
"B1637202",4,44.88866,705,2,1116,453,38
"B1637219",28,28.04242,227.54,1,1094,,38
"B1637275",54,38.19421,1971.84,1.6,974,502,38
"B1637288",7,32.41857,147.01,2,978,,38
"B1637307",25,25.45188,138.25,2,1022,,38
"B1637319",19,56.37789,7765,1,692,,38
"B1637335",3,217.4606,1415,2.333333,952,923,38
"B1637339",1,32.66768,1227,2,896,554,38
"B1637357",9,37.43965,9.02,1.5,924,452,38
"B1637390",22,36.49534,52.51,1,924,452,38
"B1637400",56,26.78275,248.3,1.6,938,452,38
"B1637403",3,32.5439,24.04,1,894,515,38
"B1637476",4,38.14996,358.07,1.666667,872,452,38
"B1637522",27,35.19578,559.94,2,709,,38
"B1637524",4,23.35371,165.28,1,756,,38
"B1637656",20,37.7325,700,1,13727,,20
"B1638394",8,42.51033,800,1,5296,,39
"B1638421",20,37.5512,85251,2,5046,,39
"B1638503",3,42.64218,3600,1,4687,514,39
"B1638836",2,12.36813,3000,2,1845,50,39
"B1639194",19,44.91673,350,2.333333,2183,744,39
"B1639336",16,40.28915,13932.21,2.5,1094,851,39
"B1639484",3,45.57203,6760.97,3,760,,13
"B1639535",1,297.7409,8220.8,1,894,701,39
"B1639563",22,52.60173,1118.86,3,1094,,39
"B1639568",22,33.39171,1460,2.75,1094,926,39
"B1639615",7,33.02291,2740,1.333333,1035,,39
"B1639620",0,32.82,1670,3,947,,39
"B1639632",21,47.30961,11280,1.777778,977,744,38
"B1639645",17,40.302,823.53,2,1004,516,39
"B1639677",6,40.85098,47.47,2,943,,48
"B1639679",1,46.62857,1418.04,2,777,701,39
"B1639680",0,61.5508,1968.15,2,777,701,39
"B1639683",1,41.93155,45000,2,350,741,39
"B1639714",0,32.33743,3275,1.5,721,,39
"B1639749",3,41.12745,6300,2,12525,913,40
"B1639981",9,46.54917,3448.28,2.5,5527,744,40
"B1640160",23,4.247352,736.23,1,1122,453,28
"B1640337",0,34.45347,1968.2,3,893,553,40
"B1640343",7,41.48417,176.76,3,1094,524,40
"B1640511",6,73.69739,348.8,1,456,,46
"B1640534",11,35.004,450,1,8914,921,41
"B1640539",6,61.19126,71.52,3,7166,714,41
"B1640562",16,92.11999,1220,3,6573,922,11
"B1641577",17,19.51093,36.54,1,6514,513,41
"B1642618",4,21.63965,470.02,1,6139,,46
"B1642709",8,57.15614,1195,1,5628,159,11
"B1642858",9,31.61376,709.29,2,6027,,14
"B1643002",6,231.01,141.175,3,5607,,41
"B1643043",15,35.01,1803.73,3,1266,,14
"B1643080",0,36.94967,2573.73,1,4953,701,41
"B1643166",6,43.95348,1732,3,5311,,41
"B1643582",15,37.75152,16748.73,2.5,3730,930,41
"B1643783",3,30.08886,480,1.666667,1460,703,41
"B1643810",19,61.11885,12550,3,4344,,18
"B1643869",2,64.08775,280,3,2477,,41
"B1644581",6,65.91753,477.4,2,3589,804,41
"B1644583",0,37.80373,120,2,3484,,41
"B1644608",2,42,450,1,3561,748,41
"B1644645",29,45.25484,13150,3,3351,744,41
"B1644695",5,1.961728,495,3,3335,921,41
"B1644733",54,52.22949,251.01,2.5,3196,742,41
"B1644781",26,49.98721,792.5,3,3066,,41
"B1644795",0,51.81844,16.76,3,3093,155,21
"B1644863",17,46.93177,7619.97,2.5,2671,221,41
"B1644868",3,29.46098,216.89,2,2555,,14
"B1644934",3,50.525,90.23,3,1638,511,41
"B1644950",3,26.34444,3800,3,2729,,41
"B1645061",5,322.116,12546.97,3,894,923,41
"B1645594",7,26.59282,933.34,2,1917,,41
"B1645921",3,29.39722,325,1.75,578,748,45
"B1645995",4,34.66484,7538.92,3,1917,,41
"B1646139",22,39.82159,6940,2,1028,452,41
"B1646151",7,48.13799,690,2.5,1861,,41
"B1646254",9,40.54622,3792,1,1908,851,41
"B1646318",8,28.98607,392,5,1766,741,41
"B1646380",7,36.2038,6.16,2,1757,853,41
"B1646407",0,49.40042,184.8,2,802,452,14
"B1646504",1,37.40389,311.1,3,1670,,41
"B1646613",21,39.45626,138569,1.5,1545,,41
"B1646626",8,24.22828,1024,3,1399,11,41
"B1646638",4,94.26833,660,2,972,652,21
"B1646641",12,50.26667,4721.16,1,1498,,41
"B1646838",6,30.66677,3215,2,1139,,41
"B1646913",0,49.22869,840,2,1186,930,23
"B1646960",23,25.06783,9.02,1,1110,516,41
"B1647037",3,74.6191,6383.88,3,1083,742,41
"B1647148",13,39.99606,113200,1.8,1050,804,41
"B1647281",3,30.20909,609.09,1,1125,703,41
"B1647290",0,68.1208,176.8,3,1026,,41
"B1647323",17,49.87595,750,1.8,1083,452,41
"B1647387",0,51.30372,3030.08,1,1141,,41
"B1647388",8,42.81536,4625.83,2,1018,,41
"B1647389",12,143.9224,8173.79,6,943,,28
"B1647390",21,41.39837,90.2,2,1042,,41
"B1647407",111,84.93049,59059.61,2.277778,1035,521,41
"B1647441",9,54.04157,3712.32,1.291667,1092,452,41
"B1647447",199,125.8208,1742.583,2.090909,1035,,14
"B1647448",2,31.61116,973,2,1094,,14
"B1647649",27,62.98065,58236,3,1026,722,28
"B1647676",34,38.33318,1555.5,1.1,1004,631,41
"B1647684",29,233.974,600,3,854,921,28
"B1647709",3,91.63581,517000,3,998,741,41
"B1647931",19,43.26852,406.6,1,930,,41
"B1648019",0,36.23032,12000,1,760,554,41
"B1648626",5,47.69863,1543.8,3,2219,741,43
"B16490",19,38.50261,23709.5,3,3283,851,2
"B1649172",20,47.1114,457.14,2,6293,,43
"B1649471",21,21.70503,84.15,1,6207,,43
"B1649472",9,36.15288,3569.41,1,6208,,43
"B1649531",9,51.45931,150.77,2.5,1369,,43
"B1649549",26,72.37223,623.62,1,5810,,43
"B1649713",18,34.14419,356.41,2,5285,453,43
"B1649765",40,50.67595,395.02,2.5,5109,454,43
"B1649778",13,52.67786,49.8,1,5112,,43
"B1649785",5,119.7771,174.13,1,5036,741,43
"B1649865",51,16.02322,527.14,1,3074,743,43
"B1650014",4,32.08052,284.65,1,3671,50,43
"B1650938",46,56.70722,1331.49,3,3622,,50
"B1650957",212,58.8558,2241.11,1.689655,3408,271,43
"B1650972",22,34.21083,10.73,1.5,3561,524,43
"B1650982",22,44.27644,329.42,1,3286,,17
"B16510",11,50.78817,11140,1,3286,295,2
"B1651036",1,44.5723,105.14,1,3127,554,43
"B1651075",21,34.89653,300.79,3,1027,,43
"B1651076",0,145.555,600,2,2985,,8
"B1651095",3,43.21387,6.5,1.666667,2968,451,43
"B1651122",4,62.05171,1768.01,3,2847,,43
"B1651126",10,37.68624,145.82,4,2727,281,43
"B1651150",6,45.32278,617.11,1,2401,286,43
"B1651178",13,23.32314,334,1.5,1339,524,43
"B1651181",36,31.01465,50.49,2,892,452,43
"B1651204",8,37.24835,104.57,1,2555,553,43
"B1651577",8,30.92159,120,1,1923,,43
"B1651668",1,28.95945,6.75,1,935,554,43
"B1651786",1,41.45244,6.01,2,1477,50,43
"B16519",0,39.56839,43.85,2,1004,,2
"B1651957",1,23.45807,1000,1,845,527,43
"B1652041",3,91.05556,87.73,3,1094,,43
"B1652130",35,50.37901,39.67,1.5,1034,452,43
"B1652145",30,65.075,862.83,2,1015,453,43
"B1652195",16,35.60095,1612.87,1.5,882,,43
"B16522",40,33.46438,614.24,1,3280,361,2
"B1652217",14,48.405,275.27,2,980,452,43
"B1652242",1,45.03036,282.81,3,1004,701,43
"B1652258",6,41.30441,15400,3,882,,8
"B1652295",36,63.45565,350,1.2,853,,24
"B1652395",7,74.40873,1590,1,878,452,43
"B1652473",24,40.54948,2990.89,1,729,,8
"B1654038",2,34.16104,20000,2,1818,741,28
"B1654042",1,42.62218,1486,3,4256,452,45
"B1654637",0,30.22639,751.16,3,1125,703,45
"B1654847",2,35.40833,464.75,3,2257,511,45
"B1654907",19,36.16861,890.87,3,2065,,45
"B16550",325,68.23203,3715.5,1.94697,3286,453,28
"B1655064",7,33.83353,922.26,2,1777,742,45
"B1655314",20,65.5927,46.28,2,1004,701,28
"B1655396",3,64.08274,42.07,2,1026,,45
"B1655528",20,63.58517,2346.67,3,997,721,46
"B1655640",56,59.21357,380,2,903,452,45
"B1655645",26,40.19247,2961.46,1.5,913,452,28
"B1655698",0,37.01067,3455.25,1.5,818,452,45
"B1655710",22,38.89618,187.18,2,789,,45
"B1656104",13,48.84194,142.45,2,6524,,12
"B16566",4,39.74658,774,1,2295,602,2
"B1659112",19,46.91555,158.16,1,5092,251,46
"B16592",55,45.92617,2256.184,1.5,3177,851,2
"B1659480",23,48.69335,18000,1.5,4566,602,3
"B1659548",0,55.50976,134.03,3,2312,,28
"B1659568",29,48.14474,6.31,2,4043,281,46
"B16615",4,20.92967,1520,1,3153,511,2
"B1661505",10,20.85714,901.96,2,3074,,46
"B1661538",10,248.8741,1368.8,3,3387,,48
"B1661760",172,40.81392,3660,2,3217,926,46
"B1661832",217,46.66314,1054.2,0,3314,747,46
"B1662387",5,45.78954,516.25,2,2496,287,21
"B16626",14,47.4189,588,1.333333,1713,142,2
"B1662703",45,67.33179,28.85,3,2435,853,12
"B1663931",9,38.31658,49.21,5,1819,,46
"B1663941",16,32.3312,60.2,2,943,514,17
"B1664384",16,155.4552,9616.083,2,1407,,46
"B16650",39,50.86522,60772.09,1,2512,454,50
"B1665190",128,42.02068,3593.05,2.6,278,11,46
"B1665871",2,30.31489,3750,2,186,524,5
"B1665969",11,59.81907,218.6,2,898,,28
"B1666462",5,42.23205,300,2.4,67,851,39
"B1666747",6,32.04921,12.62,3,634,514,46
"B1667030",32,54.8827,1040,2.5,760,514,28
"B1667659",14,38.97009,81.16,3,5477,515,47
"B1668242",20,61.10348,4972.5,2.2,2643,453,47
"B1668592",12,61.37791,26375.89,1.666667,1561,517,28
"B1668947",3,39.22647,11233.25,1.333333,942,452,47
"B1669079",25,68.13895,63530,3,1623,724,39
"B1669182",9,60.99866,3000,2.5,1489,,8
"B1669191",7,62.64246,147.93,2.25,465,,38
"B1669203",78,50.93429,3040,1,943,,6
"B1669758",20,51.14785,1598,2.5,213,741,30
"B1670049",12,58.94967,6,3,1613,742,28
"B1670285",48,151.101,469.37,2,913,,28
"B1670348",1,35.30786,14432,2,760,452,29
"B1670356",28,47.98167,238,2.5,738,703,29
"B1672859",4,78.32249,6.01,3,3773,515,50
"B1673842",28,86.22674,4672.73,5,3833,,50
"B1674008",12,33.68926,520,1,1886,20,44
"B1674357",8,78.15353,34000,2,815,,50
"B1674858",8,55.4637,5900,3,1215,,50
"B1675098",0,46.19396,500,1,1083,,22
"B1675183",82,56.60781,2162.8,2,1029,451,50
"B1675758",18,35.44219,221.52,1,5473,151,30
"B1675831",10,43.76085,1254.92,2,4806,452,30
"B1675832",30,51.03811,398.56,3,4738,351,30
"B1675875",6,29.34455,135,1,4010,524,30
"B1676135",12,39.88438,614.15,3,3525,,30
"B1676162",11,20.96575,444.26,2,729,,30
"B1676322",2,30.51184,99.01,2,1814,,30
"B1676538",47,47.06795,956.39,1.166667,938,,30
"B1677102",6,22.68654,5366.02,2.333333,3756,182,33
"B1677243",5,43.70258,10567.67,3,3098,,33
"B1677250",5,31.92917,145,2,2921,742,33
"B1677485",1,43.9241,225.27,2,865,,33
"B1677491",29,72.97343,6950,2.5,1308,452,33
"B1677525",31,37.72554,4107.5,2,990,554,33
"B1677559",9,13.51453,200,2,992,602,33
"B1677981",0,42.66693,6.01,1,5466,452,11
"B1678182",4,38.81665,190,1,222,,11
"B1678361",8,33.34333,1146.778,2,2032,,11
"B1678535",1,17.72188,39.94,5,425,748,18
"B1678598",4,44.82823,6.01,1.363636,861,452,11
"B1678605",12,30.38755,3010.53,1,943,747,11
"B1679062",47,42.782,19909.77,3,6159,516,36
"B1679314",10,54.37331,510,1.666667,3982,513,36
"B1679456",28,55.60301,1840,3,3763,517,36
"B1679659",4,33.21572,1538,2,2225,602,36
"B1679763",3,31.70489,3709.54,1,1582,,32
"B1679795",0,25.67949,11755.17,3,1165,741,36
"B1679820",4,27.59251,520.5,2.75,1116,741,28
"B1679822",9,33.59533,18,2,1400,524,15
"B1679828",1,48.39742,6067.05,1,1344,452,36
"B1679840",7,89.42163,60,3,1214,802,28
"B1679923",3,56.26241,4650,2,564,524,9
"B1679982",0,1.992903,2328,3,754,,36
"B16863",59,233.5779,1000,1.75,2070,751,2
"B16866",2,50.91901,76.84,2,2734,,46
"B16894",4,49.96356,41.98,2,2383,,16
"B1691787",4,39.80517,3516,3,5597,,2
"B1692096",12,47.72025,60,3,5054,452,2
"B16931",15,57.27273,1842.61,3,2513,851,2
"B1696483",22,40.48464,2695,2,10866,553,3
"B1697358",6,118.9887,16384.52,4,7970,703,3
"B1697538",21,35.75455,36.66,1,13993,,3
"B1697571",44,68.50549,240,3,7634,,46
"B1697771",30,38.21381,5000,1,7549,281,3
"B1698600",0,24.67429,28652,1,4707,,3
"B1708504",9,50.77684,6.01,2,10570,,3
"B1709285",9,21.89082,427.49,2,6392,,3
"B1709813",1,36.98691,6.01,1,6404,,3
"B1716732",6,36.95388,252.7,1,4716,453,3
"B1717153",0,47.38462,12819,5,4654,804,3
"B1718936",33,39.57543,8944,.5,4051,204,3
"B1720924",18,21.3724,3968.12,1,3227,517,3
"B1721161",23,62.0005,18573.96,2,3353,,28
"B1721162",0,33.46475,5.65,2,3423,,3
"B1721302",8,39.52079,163.41,1.5,515,553,3
"B1722487",12,31.37876,11803.99,5,2728,926,3
"B1722753",2,16.24041,1153,2,1117,,3
"B1722792",5,22.51253,353,1,2586,,3
"B1723557",25,42.96858,176.47,1,2258,501,3
"B1723949",2,40.34417,6.01,2,1753,,3
"B1723984",9,34.56404,252.33,2,1789,452,3
"B1724311",8,40.02037,1927.53,1.333333,1363,452,3
"B17270",1,75.6875,5850.02,2,721,,2
"B1731143",30,28.32,1800,2,5339,524,4
"B1731499",13,42.98067,2400,1,4302,,4
"B1732392",26,48.22,339.15,1,3957,,4
"B17336",7,34.674,114.02,2.5,1761,524,13
"B1736718",11,30.59207,338,2,9860,,6
"B1742845",10,79.38242,5180,3,5681,741,6
"B1743286",11,32.07867,141.01,1,4533,,6
"B1744244",17,35.89044,636,2,4002,515,6
"B1744743",7,31.28668,1920,2,2811,,10
"B1744805",14,27.94197,786.13,2,2099,,6
"B1746894",19,53.89986,5800,2,1766,516,7
"B17534",14,57.8921,547,2.375,2221,744,2
"B17619",8,47.31336,6014.85,1.75,2163,452,2
"B1764267",13,73.10164,6117.66,2,15042,922,7
"B1765336",6,146.9762,5450,3,4322,744,7
"B1767480",14,38.3549,4041.9,1,3255,,7
"B1768357",14,41.22908,473.08,1.333333,2830,452,7
"B1768825",4,37.79526,2247.25,2,2464,,7
"B17717",24,45.82241,23184,2,2118,742,2
"B1775167",3,50.53235,21.04,3,10329,804,8
"B1777403",13,34.02742,678.82,2,4108,,8
"B1777955",0,35.72,354,3,2172,923,8
"B1778005",14,41.14197,350.08,2,9071,,8
"B1780571",22,48.44191,480,2,7481,602,8
"B1781097",20,41.75337,24300.95,2,8034,182,8
"B1785211",27,43.09882,19943,2,395,,8
"B1785318",17,45.25925,115.03,2.6,7488,747,8
"B1788157",6,54.25333,81,1,6891,,8
"B1789031",5,33.97524,25258.4,1.666667,6660,522,8
"B1789941",15,53.15424,49.89,2,6695,,8
"B1791894",5,30.48504,135,1,9706,521,8
"B1792544",31,53.27113,19789.98,3,7024,553,8
"B1792824",10,76.72524,12276.81,0,6665,804,8
"B1793032",25,88.0725,1200,0,6507,,8
"B18240",2,45.3294,7194.5,2,865,452,21
"B1824976",17,336.9565,170636,5,183,,28
"B1829061",45,41.21223,32.4,3,6300,930,8
"B1833887",28,40.08348,120.76,2,6269,452,8
"B1834857",27,37.84618,722.03,3,10765,,8
"B1835955",1,24.69431,5600,2,6418,524,8
"B1836892",14,47.1511,1072,2,4779,291,8
"B1838430",8,124.6875,4000,2.666667,17051,741,8
"B1838878",8,45.03467,225.07,1,7357,,8
"B1838998",9,31.83865,81,1.5,5812,,8
"B1839014",0,36.91219,6,1,5752,,8
"B1839051",29,43.0266,4200,2,5536,,8
"B1839110",14,52.1255,566.91,3,5793,267,8
"B1840719",15,32.49585,16712.78,3,5691,177,8
"B1841564",1,49.70962,1250,3,4667,,8
"B1843423",13,45.05775,290.16,1.666667,5449,503,8
"B18451",1,20.7471,548.53,2,1242,,8
"B1845751",14,57.0351,11.2,1,8155,741,8
"B1846949",60,42.01146,750,2,5022,851,8
"B1848340",22,38.9444,230,1.666667,7610,,8
"B1849135",2,62.84614,1575,3,4749,,8
"B1852262",9,62.37043,2241,3,4504,221,36
"B18538",3,120.9288,1721,3,2282,,47
"B1855334",37,221.6494,377.724,3,4169,517,8
"B1856496",11,118.6198,552.9,2,4016,514,8
"B1856592",14,30.55591,80.44,2,2981,913,8
"B1858468",14,54.84167,500,1,3909,,8
"B1858680",6,24.2269,128.08,2,3835,602,8
"B1859985",3,26.75722,106.2,1.727273,456,926,8
"B1860049",20,47.59244,967.74,3,3772,802,8
"B18613",7,62.11351,835.88,2,2496,172,3
"B1861648",9,105.9315,4850,5,3448,851,8
"B1862285",13,49.31989,9,3,3307,452,8
"B1862845",45,55.68589,12343.03,1,3408,,50
"B1863436",2,26.01101,89.55,5,3286,,8
"B1864320",10,35.65444,185.35,2,3135,287,8
"B1865064",0,32.04214,5307.5,3,2849,923,8
"B1865364",2,43.88598,465,2,3038,222,8
"B1866600",20,51.45694,92.85,1.176471,2849,452,8
"B1866688",2,54.41862,650,1,2828,454,8
"B1867316",5,49.08257,11199.67,3,2677,721,8
"B18674",70,56.86138,349.19,2.2,11779,515,3
"B1867727",9,37.73743,495,5,2597,524,8
"B1868993",0,67.10438,565.8,0,2343,452,8
"B1869242",14,47.48244,40997.5,2,2273,,8
"B1870422",36,32.78826,1260,3.666667,1778,,8
"B1870470",0,214.2891,2330,3,1638,921,8
"B1870836",9,69.79904,364.21,2.5,1766,742,8
"B1871545",2,81.55334,2800,2,1085,,7
"B1871655",4,37.0885,3322.22,3,1239,,8
"B1871742",1,52.3194,2434.57,1.333333,1141,454,8
"B1872024",8,77.73907,365.43,2,766,900,8
"B1872411",8,45.55918,1900,3,5681,,9
"B1872901",2,38.69667,138.78,3,6695,,9
"B1876130",2,44.22531,462.34,2,6177,,9
"B1877270",33,53.34278,565.71,3,3620,,9
"B1877651",0,40.315,369.64,1,3101,,9
"B1877754",0,46.55856,138.67,1.2,109,112,22
"B1881903",12,35.47133,200,1,6027,,10
"B1881986",6,21.76162,84.14,2,5821,,10
"B1882044",17,35.62147,4300,2,5752,,10
"B1882291",6,34.87926,6.31,1,5387,521,10
"B1882300",10,34.90863,290.15,1,5274,,21
"B1882658",0,32.95912,1000,2,4652,452,24
"B1882796",6,24.67448,1432.76,1,4179,,10
"B1883172",1,30.11827,6.16,2,3049,522,10
"B1883750",0,63.58975,430.45,2.333333,217,,11
"B1884385",5,165.4137,13222,3,312,50,36
"B18894",1,33.67007,16520.69,3,7822,,46
"B1891260",3,50.22242,153.95,3,5810,672,11
"B1892364",6,36.69496,12,2,3951,,11
"B1892612",27,61.0984,4841.15,1,4688,,11
"B1893560",7,33.41589,178.23,3,3347,,11
"B1894118",0,42.20576,6.01,1,1825,151,11
"B1894404",1,43.69143,1435.64,1,515,701,11
"B1894820",21,51.28887,1092.7,1,9464,,12
"B1895319",33,55.83711,133.85,1.666667,18398,,12
"B1895651",12,39.62969,591.42,2,8679,,12
"B1895758",3,244.175,243.13,2,11321,,12
"B1895835",5,38.90071,39013.08,1,7231,452,12
"B1896027",0,24.73118,180,3,3865,,12
"B18962",27,41.35059,122.25,3,3265,264,3
"B19014",0,32.48069,883.38,1,8034,,8
"B1901837",9,22.28754,3530.24,2,5087,,12
"B1902041",4,33.06995,477.8,2,4058,741,12
"B1902248",20,54.25381,720,3,4746,203,12
"B1902355",1,42.92,208.8,1,4640,,12
"B1902432",10,31.90552,115.41,2,4538,,12
"B1902863",2,32.63803,1188.75,1,3224,,12
"B1903051",13,28.39482,119.39,1,3864,515,12
"B1903619",10,135.41,29702.62,2,3021,515,12
"B1903944",0,40.11011,5541,2,2380,454,12
"B19044",11,58.61619,25.85,2,8034,502,3
"B19054",13,65.89545,261.14,3,7939,,3
"B19058",16,41.0506,828.42,2,14080,,3
"B19085",13,64.67809,46.8,2,7975,922,3
"B19086",17,36.98466,341.28,2,7975,922,3
"B19102",33,68.06877,1675,2,7986,,3
"B1910666",3,22.12941,654.22,2,4274,,13
"B1910987",9,35.13185,111.19,2,4200,554,6
"B1911439",5,47.17859,8396,1,3266,452,28
"B1911476",10,35.78526,274.8,1,3212,452,13
"B1911581",3,55.26584,36.06,1,2645,452,13
"B1911718",5,32.24839,223.62,1.5,2159,454,13
"B1911934",10,36.99823,10909.93,1,1329,524,13
"B19129",27,32.80236,56.49,1.25,7878,514,3
"B1912973",3,51.5517,976.27,1.5,6636,,14
"B1913096",3,38.50054,230.98,3,6356,267,4
"B19162",29,40.27108,453.73,2.25,3561,515,3
"B19176",10,71.29992,271.26,1,7304,927,3
"B1921312",20,45.72066,95.86,1,5053,,14
"B1922112",14,64.14736,2987.1,2,3525,742,14
"B19226",6,45.02755,448.76,1,7396,514,3
"B19233",0,66.33365,58.825,1.5,7488,930,3
"B1924862",26,30.31421,150,2,13864,,15
"B1925626",5,46.07519,137.03,3,6894,453,15
"B19337",38,57.16223,58.07,2,2586,,3
"B1936253",67,48.96642,135.84,2,6118,452,15
"B19366",15,34.52689,11455.73,2,6938,,3
"B1936924",7,31.02721,1956.31,2,5843,,15
"B1937197",13,42.92839,39.07,2.4,1735,602,15
"B1938581",10,158.9947,127.385,1.5,4582,804,15
"B1938771",11,63.51304,811.88,1,2147,524,15
"B1939107",9,40.87022,1333.19,1.5,4657,,15
"B1939128",6,34.44937,7004.97,2,4652,503,15
"B1940476",5,60.79498,632.5,2,3724,551,15
"B19412",189,41.11706,3579.84,1.625,1521,172,30
"B1941472",2,44.96429,138.24,3,2749,,15
"B1941586",1,40.91742,4400,1,1540,452,15
"B1941604",2,41.86044,41.96,1,2555,,15
"B1941773",1,73.18846,225,1,2282,852,15
"B1941833",3,35.75641,990.09,2,2183,,15
"B1944483",2,33.43499,6.02,2,4322,553,16
"B1944664",40,38.79691,3600,2,2523,452,16
"B1944753",6,32.68091,398.03,2,2861,,16
"B1944776",3,37.4181,6.02,2,2349,,16
"B1944840",23,38.97563,486.29,1,2273,602,28
"B1945433",30,23.95184,1491.1,1,10775,,17
"B19462",0,70.33179,168.83,1.5,14891,,3
"B19464",237,119.8838,440.27,2.555556,22279,410,3
"B19472",25,60.05753,45.38,3,18382,602,3
"B19482",28,39.62263,2687.86,3,13788,,10
"B19489",16,59.23073,1444.06,3,14949,,29
"B19504",25,43.23934,275.09,1,14406,,41
"B19526",57,44.05496,533.31,2,13818,,30
"B19532",85,32.50787,256.08,1.142857,12723,193,3
"B19541",95,83.15955,20830.58,2.5,12473,,3
"B19544",4,62.41422,18.04,2,2551,671,3
"B19553",38,39.94128,4031.25,2,11932,513,3
"B19564",10,38.19362,2115.42,2,12208,193,3
"B19568",10,47.65759,1340.58,2,11900,175,3
"B1957290",10,49.1346,50,1,4716,293,17
"B1958667",0,38.59736,540.4,3,3554,,17
"B19589",19,33.48024,21248.36,2,11321,193,3
"B1959673",9,40.38108,1500,3,1725,,17
"B19604",37,36.92263,280.68,1,10955,,8
"B19612",398,48.39418,12824,1.96875,11007,551,3
"B19616",48,83.46637,6292.7,1.5,10956,267,3
"B19619",34,50.84055,943.655,5,10622,246,31
"B19649",1,51.71595,1980.58,2,10440,,8
"B19651",19,21.74359,1471.3,2,12874,182,3
"B19667",29,78.0883,6.01,1,10199,193,3
"B19671",21,55.52142,3628.695,2,10195,315,3
"B19684",29,33.6683,2334.79,1.25,12570,193,3
"B19692",37,39.29855,6048.62,1,10501,,3
"B19693",22,34.68823,199.5,1.666667,14891,182,3
"B1969374",19,40.4102,40,1,1886,,18
"B19707",0,38.0861,484.455,1.5,10135,930,3
"B1971295",1,66.04488,5892.5,5,395,,18
"B19728",31,24.32116,1276.76,.75,1886,,30
"B1973801",22,37.25238,38.28,2,6286,602,19
"B1974550",15,39.89122,18438,1,4009,,19
"B19751",36,40.88686,6574.82,1.5,9709,,10
"B19755",32,73.44723,251.74,1,9679,,3
"B19769",284,52.51704,350.78,1.560606,4747,747,28
"B1978255",6,72.83508,5255,3.5,1766,923,28
"B19790",35,41.7609,109.06,1.5,14891,,45
"B19802",76,79.66066,12000,2.8,8826,851,3
"B19811",56,69.29462,257.17,1.833333,8613,158,3
"B19826",40,45.41937,5833.92,1,9130,361,3
"B19837",17,65.08309,133.6,3,8765,,3
"B19857",18,29.56234,24.95,0,3050,,3
"B19882",19,37.27587,8297.585,3,13990,,3
"B19907",22,44.33006,10258.17,3,8734,,28
"B19914",126,63.33004,63.11,1.444444,8701,551,3
"B19945",6,27.64301,2562.345,1.5,4185,514,3
"B19947",14,83.76402,1703.215,4,7669,,3
"B1995735",3,32.92,18677.19,4,3751,,21
"B1997214",0,24.27386,114,0,4781,,22
"B19975",19,28.06386,309.2,2,8357,192,3
"B19982",46,59.50333,189.38,2,3227,153,3
"B1998969",8,39.93808,242.87,1,2921,,22
"B1998976",49,44.23633,1596.25,2.5,6573,12,22
"B1999499",8,73.02417,714.2,3,5843,,50
"B1999899",20,72.47291,3325.415,1,4652,451,22
"B20016",19,28.50928,3329.593,1.5,8368,748,3
"B20024",50,44.98518,311.4,1.666667,8267,513,3
