firmID,nwrks,wage_av,profit_av_firm,educ_av_firm,firm_age,ind,region
"B275917",56,105.1408,30922.5,2,5215,,8
"B2759221",8,46.07526,2341.78,2,1460,467,46
"B2759290",2,47.09093,12.04,1,1520,431,3
"B2759294",8,49.24975,17956,2,1214,383,46
"B2759332",4,73.65953,500,3.666667,1456,,46
"B275935",15,116.5851,9757.7,3,6199,,8
"B275937",11,61.43745,2873.26,3,6208,263,8
"B2759461",2,57.61196,166.47,5,1488,591,46
"B2759590",36,61.72136,72.74,2.6,1200,931,46
"B2759637",18,41.55896,407.33,1,1460,477,46
"B2759662",32,94.47623,247.4,3,1369,469,46
"B2759692",0,51.07983,653,1,1453,,46
"B2759830",18,68.96696,3524.37,5,1401,467,46
"B275986",2,56.48552,2376.97,4,2662,433,28
"B2759884",20,49.92403,402.08,2,1401,,46
"B2760006",3,90.75932,63.14,4,1248,683,46
"B2760036",8,38.712,1920,1,1390,563,46
"B2760075",11,47.5503,274.31,1.941176,1388,412,46
"B2760135",4,60.58469,806.67,2,1313,139,46
"B2760153",4,62.26456,511.17,2,1187,162,46
"B276029",5,51.17211,81,2,8033,,8
"B2760350",22,45.10921,350,3,1291,494,46
"B2760439",1,36.10906,5160,3,933,,39
"B276044",7,75.22672,1191.31,3,5744,,8
"B2760492",9,46.42603,50,1,1279,,2
"B2760504",8,45.63145,508.69,1,1156,,46
"B2760573",21,43.37616,2163.6,2,1217,,46
"B2760601",1,64.63408,144,3,1187,461,46
"B2760623",3,37.84647,144.02,2,1217,,46
"B2760642",8,73.30397,211.58,2,1187,,46
"B2760678",30,64.88784,500,2.333333,1162,432,46
"B276070",0,79.04275,204.93,3,4292,,8
"B2760742",36,67.60385,345.46,1.714286,1144,422,46
"B2760758",13,58.64014,474.46,2.666667,1095,,46
"B276083",99,77.37341,912.16,2.6,2090,251,41
"B276104",35,66.37529,78.58,1,6170,,8
"B276183",2,99.76849,308,3,4535,,8
"B2761871",5,58.78507,4200,4,6199,,28
"B2761935",3,41.14931,463,4,5843,274,47
"B2761955",5,40.47441,324.5,3,5554,494,47
"B2762249",1,42.24283,40,1.5,1299,432,7
"B2762438",2,47.55575,800,3,1572,620,33
"B276252",24,100.1517,4619.37,2,6135,,8
"B2762547",1,60.69748,130,4,2489,110,47
"B2762617",3,93.06746,3157.5,3,2116,552,47
"B2762873",8,40.34516,15634.56,3,1717,475,47
"B2762923",1,105.0674,67.5,1.333333,1533,829,24
"B2762946",25,45.26644,176.63,2,1550,412,47
"B2762953",19,48.2427,3037.6,2.666667,499,,47
"B2762957",1,26.98488,82.75,2,1187,869,47
"B2763125",8,43.32014,110,4,1263,749,47
"B2763157",19,70.68984,300,1.666667,1248,,9
"B2763172",14,73.96578,300,5,1260,,47
"B2763214",5,35.72648,3492,2,1115,563,47
"B276339",8,40.8217,20.26,2,2587,181,8
"B276367",12,57.35152,1035.41,1,3389,774,8
"B276368",4,93.44947,523.59,4,4900,581,8
"B276378",17,64.08506,401.68,2,6118,,8
"B276390",348,52.46943,135,1.925926,6135,782,8
"B276460",7,68.42909,94.15,5,3210,,8
"B276462",146,62.94989,622.5,1.769231,6814,781,8
"B2764928",19,33.68647,360,3,1142,532,49
"B2765705",19,22.8438,34.23,1,6936,522,50
"B276590",17,60.6737,1975,2,6177,711,8
"B2765998",5,45.23389,377.13,1,5819,251,50
"B2766100",9,59.47759,1008,2,5072,,50
"B276613",19,68.57854,110,2,5672,451,8
"B276639",17,91.64342,44820,2.333333,4323,960,8
"B276657",40,145.2,10523.85,3,6041,,46
"B276668",0,35.4325,2377.88,2.5,6027,,8
"B276695",21,81.85786,6113.8,3,6134,,8
"B2766970",4,78.46586,186.01,3,3542,951,50
"B276703",6,87.2294,166.55,2,6001,465,8
"B2767111",0,35.25887,9811.29,4,1380,,50
"B2767160",1,54.49,1200,3,833,855,50
"B2767407",21,53.11759,7296.84,2,2584,900,50
"B2767505",25,47.16111,900,2.333333,2054,205,50
"B2767506",22,72.00097,114.92,3,30,,8
"B2767535",85,31.27299,2400,2.071429,1248,829,50
"B2767644",2,42.83333,49.81,2,2167,611,50
"B276777",33,92.0015,265.96,2.75,6027,108,8
"B2767795",66,53.97116,231.14,2.333333,1825,432,50
"B2767814",5,47.46301,190.82,3,1145,,25
"B2767839",1,37.72889,15.03,3,1459,465,46
"B2768017",22,45.20615,1323.5,3,1460,,50
"B2768080",8,45.55908,1047.56,2.5,1491,494,20
"B2768411",3,49.86722,244.23,1,458,813,50
"B2768694",24,54.19238,1021.58,3,7878,,30
"B276874",34,60.33588,6.31,2,6111,,8
"B276875",33,125.5355,417.6767,3,5053,581,8
"B2768924",7,14.65074,523.51,1,2982,11,30
"B276895",75,82.06393,947.36,1.375,4323,432,8
"B2769184",28,29.75734,4316.35,2,548,,30
"B2769271",6,31.48412,696.26,2.6,1491,412,30
"B2769331",14,39.01626,1800,.5,1460,,30
"B276939",67,69.65826,210,2.571429,5519,772,8
"B2769434",44,64.19165,1057.02,1.666667,1278,108,30
"B2769482",0,29.00981,864.05,1,196,931,30
"B276962",8,120.1699,1085.77,3,6084,,8
"B2770178",0,63.16117,9000,4,1766,412,33
"B277018",8,128.4373,210.2,3,6094,467,8
"B2770227",19,50.61263,200,4,1816,620,33
"B277033",58,43.17064,1290,1.4,6581,812,8
"B2770351",4,42.67828,689.11,2,1134,561,33
"B277037",0,64.56817,61.3,1,3951,411,8
"B277076",35,110.743,2096.667,3,6045,,8
"B2770795",4,49.04129,2812.275,1,4357,235,11
"B277090",9,41.28093,2020,0,6087,,8
"B277093",9,213.8688,14678.95,3.5,5843,692,8
"B277108",91,57.14905,17419.73,1,6080,,8
"B2771108",1,42.52373,54.71,2,1313,,11
"B2771131",2,63.5044,455.54,1.333333,1439,812,11
"B2771171",7,41.36942,959.14,3,1370,,29
"B2771724",18,66.26471,136.45,2.5,3835,711,36
"B277193",8,55.48444,54,1,6050,259,8
"B277204",6,57.01569,39788.94,4,5749,711,8
"B2772107",0,55.91439,1244.46,3,1337,461,36
"B2772126",0,28.42222,453,1,1338,433,32
"B2772184",0,24.30684,1300,4,913,855,28
"B2772208",88,64.63102,450,3.277778,1187,,36
"B2772588",23,42.05,40000,1,1334,412,52
"B2772991",79,61.66591,200,2.888889,1460,551,1
"B2773945",7,34.4675,1683.44,2,3644,464,3
"B2777516",28,37.11605,4935,3,1205,,8
"B2778127",1,51.69606,137.4,2,1656,243,20
"B2779367",21,5.130937,6,.5,1136,16,14
"B2780141",2,44.44111,1100.24,2,3035,412,16
"B2780159",6,38.97205,165.24,1,1656,11,16
"B2780166",0,43.874,90,1,1370,412,16
"B2785906",0,58.10126,48,3,5041,411,28
"B2786303",5,44.77266,3630,1,4761,,28
"B2786512",4,34.81976,14687.5,2.5,609,932,39
"B2786753",16,34.93663,742.84,5,1799,,28
"B2787699",0,30.36464,750,1.842105,2471,799,41
"B2788142",1,31.56971,4800,2,2390,464,30
"B2788793",4,38.55288,96.81,2,1095,471,26
"B2790284",4,17.66769,9952.875,1,395,,35
"B2792948",18,33.51876,2700,2.5,1431,205,45
"B2799812",0,72.23157,9600,1,729,,26
"B280057",4,58.9674,89.18,2,6083,463,8
"B280071",44,72.67259,3776.6,1.5,6050,433,8
"B2801035",21,72.49876,3980.2,2.5,1632,823,3
"B280104",75,76.84476,9535,1,5723,,8
"B280106",2,289.0595,81,3,5843,467,17
"B2801074",4,39.48191,1500,1,1429,813,2
"B2801167",2,65.42049,6.02,1.666667,1088,251,2
"B280151",150,71.94891,741.6953,4.304348,5081,,50
"B280203",10,61.68685,112.5,3,6088,,8
"B280204",45,48.0297,468.2,3,5904,853,8
"B2802530",8,41.06216,2500,2,6206,310,3
"B280260",24,43.92111,297.24,2.333333,6057,812,8
"B280263",7,35.11896,1126.49,2,7373,132,8
"B280273",197,42.9419,4000,1.895833,121,851,8
"B280282",16,76.04654,13894.31,2.333333,5925,,8
"B280300",72,49.10014,38474.82,2.833333,5447,773,8
"B280308",7,73.9726,32900,3,5219,,8
"B2803265",2,54.84905,124.94,3,4806,,3
"B2803281",5,47.75446,6240,2,4728,,3
"B2803285",1,18.90192,112.5,2,4631,452,3
"B280331",3,55.59835,11718.79,3,9186,,8
"B2803672",5,33.43077,16901.5,2,1178,,2
"B2803683",5,40.07507,289,2,3028,562,3
"B2803813",2,53.00227,1364.51,3,626,,3
"B2803866",17,37.948,708.57,1,2723,,3
"B280395",45,60.82833,1548.78,2.5,6051,,8
"B2804143",5,74.77695,186.26,0,1836,,3
"B2804300",34,51.50189,13500,3.5,1520,,3
"B2804403",3,53.59442,1405.67,1,1698,,18
"B2804411",14,67.24779,648,2.75,1208,551,3
"B280446",26,30.24378,75,2.5,5709,732,8
"B2804497",3,69.06703,209.86,4,809,,13
"B280458",35,87.10043,559.94,4,5862,310,8
"B2804802",16,42.42143,213.11,1,1354,422,3
"B2804844",3,50.24121,1276.3,1,1152,,39
"B2804876",33,56.3,525.3,2,1226,931,3
"B2804921",16,40.28237,903.56,2,1064,551,3
"B2804926",2,40.07525,12.38,2,851,692,3
"B2804982",3,40.2176,1320,1,141,563,3
"B2804989",5,42.93281,45,2,1197,,46
"B2805104",0,58.13635,27.06,2,1089,620,3
"B2805273",26,62.80363,1290.88,2.178571,1095,960,23
"B2805319",1,55.09547,157.94,2.75,1061,,3
"B2805432",1,112.1954,2070,2,1008,900,30
"B280546",15,36.1298,462.88,2,1429,472,8
"B2805531",4,32.12951,4629.57,2,1004,,3
"B2805544",62,89.27432,9439.61,2.333333,988,464,3
"B280555",364,59.57742,1098.877,2.675781,4474,749,46
"B280556",36,60.67928,38016.79,3,5933,222,8
"B2805621",2,38.745,6.01,2,934,,3
"B2805660",13,39.60043,11950,4,686,711,29
"B2805751",3,49.45818,1772.5,2,806,563,43
"B2807386",7,44.73526,6795,3,3032,432,29
"B280748",946,87.36998,14517.18,4.089888,913,620,28
"B2807536",37,13.13866,1150,1,1870,11,4
"B280768",36,85.37225,1341.47,2.75,5996,291,8
"B2807733",1,37.65236,570.59,2,1401,855,4
"B2807785",0,49.64449,250,1,1558,,4
"B2808110",23,33.29244,20474.5,2.666667,850,,98
"B280862",22,66.01967,1749.3,4,5667,582,8
"B2808784",3,34.73,6.01,2,6177,494,5
"B2808812",1,30.05,6.01,5,2393,900,5
"B280883",11,48.38971,232.7,3,5931,,8
"B2808929",5,31.25224,75.13,2,2709,561,40
"B2809005",10,35.9754,6.01,3,2066,412,5
"B2809029",4,50.19269,472.15,3,1187,,5
"B280911",62,44.50465,547.96,2.78125,3644,774,27
"B2809226",7,33.89917,6.01,2,900,812,5
"B280980",8,52.284,176.6,2,5926,452,8
"B280994",18,190.0123,699.745,3,5951,854,8
"B2810215",6,36.73879,2437,2,3592,862,6
"B2810311",16,35.33838,637.285,1,3342,,6
"B2810456",9,50.36512,6.61,2,2907,,6
"B2810936",7,30.49479,10322.81,2,1088,462,6
"B281094",96,66.30878,436.982,3.5,5897,,8
"B2810940",7,42.43889,13883.17,1,1018,467,6
"B2811031",3,45.61805,46.25,3,682,439,6
"B281112",6,45.41935,686,2,5762,,8
"B281136",39,45.73243,195.08,2,5929,467,8
"B281163",30,49.30739,276.31,2,5936,432,8
"B281192",10,26.76428,3813.59,2,13486,101,8
"B281219",43,70.01626,90.9,2.666667,5782,731,8
"B281247",2,42.92449,66,2,5447,,46
"B281250",28,51.8913,58.12,2.666667,5843,,8
"B2812513",6,38.2017,15.79,1,4382,152,7
"B2812541",49,32.8672,6752.7,1.5,974,900,35
"B2812564",3,35.03695,3000,2,3926,,7
"B2812582",0,42.72435,6436.73,2,3166,812,7
"B2812681",3,39.20033,180,2,3091,474,7
"B2812929",2,55.48463,3360,2,1794,,7
"B2812994",62,61.14355,730,2.666667,1001,551,8
"B2812995",2,62.94455,4130.57,3,1289,,7
"B2813139",1,121.3955,4114,1,1586,900,7
"B2813266",5,31.4987,3458.14,0,816,,7
"B2813312",10,55.17474,913.59,4,1400,620,28
"B2813542",6,32.94106,280.66,2,1177,,7
"B2813587",56,58.0757,11333.82,2.333333,380,855,7
"B2813599",14,44.42153,2346,2,1095,562,7
"B2813640",23,52.73125,11375,2,1047,561,7
"B281366",20,48.08745,366.2,3,5306,932,17
"B2813664",9,49.1536,1305,2,1064,432,7
"B2813668",33,35.55685,5708,2.333333,1064,,7
"B2813739",5,62.90799,8913.28,2.666667,1037,,7
"B2813750",4,50.8982,15845.34,2,1004,,7
"B2813751",11,84.15478,4091.303,2.5,1004,683,7
"B2813758",14,66.11136,3825.82,2.5,984,,7
"B2813806",186,96.82981,2290.178,2.368421,729,,7
"B281385",144,157.1925,82107.63,3.5,4778,466,8
"B2813882",8,35.62025,600,1,974,,7
"B2813889",0,58.55271,1550.68,3,974,432,7
"B2814023",31,44.21357,6199.39,2.5,821,474,7
"B2814119",0,39.07189,257.7,2,790,412,7
"B281439",8,114.8348,6.01,3,5566,466,28
"B281487",13,81.55624,800,3,5863,620,8
"B2814931",3,71.23277,4396.02,3,3105,,8
"B2814971",25,50.26525,150,1.5,8212,,8
"B281566",7,49.82951,130.5,2,5812,,8
"B2815975",3,36.94969,260.98,2,7638,,8
"B2816069",7,60.81514,800,3,7619,432,8
"B281628",3,141.7524,6.01,3,3357,683,8
"B2816559",8,88.28986,45,2,7396,,8
"B281679",37,76.71233,14637.5,3,5692,829,8
"B281688",9,79.81053,5888.24,2,4839,,8
"B281761",20,82.86194,431.8,3.666667,3013,,8
"B281790",1,50.48182,144.07,1,5831,,43
"B2818288",3,84.80701,300,2,8519,,8
"B281833",13,46.30466,17395.34,2,5840,,6
"B281847",42,96.75387,12.4,2.2,5833,432,8
"B281851",13,49.89137,69.13,3,5812,463,8
"B2818804",27,75.08318,27.06,4,4382,649,30
"B281882",91,52.38802,300,1.833333,5812,561,8
"B281883",3,37.96276,7916.5,2,5804,,8
"B2818895",8,46.37975,6625.795,5,5373,,8
"B2819020",2,39.46,184.75,1,5143,,8
"B2819086",1,35.60742,6.01,1,200,771,8
"B282028",1,68.2127,349.33,2,1087,,8
"B282036",46,46.09209,30238.11,2.8,5798,862,8
"B282056",21,73.57669,3072.2,2.333333,4861,141,17
"B2820600",0,63.69714,439.22,1,263,16,8
"B2820890",42,110.7945,10027.5,4,1297,682,8
"B2820919",11,84.20822,600,1,3899,691,8
"B2820969",1,166.6848,5990.395,3,815,711,8
"B2821008",4,70.14935,1602.4,1,152,,8
"B282108",20,45.78958,2153.01,2,2496,691,8
"B2821322",244,153.6804,1212.374,2.866667,729,,17
"B2821364",8,40.08662,8985.37,0,3327,862,8
"B2821601",109,75.15798,185.11,1.857143,913,282,8
"B2821608",81,41.63422,24564.73,2.857143,1794,,3
"B2821974",23,59.81429,1480.095,3.083333,713,791,7
"B2822314",7,60.42831,11277.85,1,2545,862,8
"B2822389",4,94.03661,4025,3,2685,774,8
"B2822426",46,133.0356,200,3,2556,201,8
"B2822477",17,45.65486,12.02,2.5,2664,,28
"B2822731",31,55.99026,39.07,3.333333,1064,873,17
"B2822734",2,35.07013,359.93,1,1187,581,8
"B2822784",17,53.97609,7640,1,2556,,8
"B2822943",9,44.20515,1427.6,1,2500,,8
"B2822957",8,50.57214,385.325,3,2370,,8
"B2823168",0,99.48666,33694.92,2,2415,,8
"B2823287",12,82.19189,200,3,913,620,28
"B282336",30,105.8981,301.76,3,5813,381,8
"B2823466",2,66.05722,2500,3,2251,692,8
"B2823563",0,50.01375,577.53,2,882,829,17
"B2823648",16,48.85159,345.29,2,2090,,8
"B2823653",11,51.68871,2502.5,5,2100,,8
"B2823659",10,54.79463,126.9,2,882,,28
"B2823739",10,73.09337,1655,1.75,913,494,46
"B2823748",5,47.26665,47.91,3.5,801,861,8
"B2823752",5,117.2624,23.73,3,1765,,7
"B2823755",8,49.83552,4151.71,3.333333,800,900,8
"B2823756",4,33.91843,1251.73,3,2039,,8
"B2823795",36,67.12802,300,1.333333,974,162,8
"B2824050",19,43.93361,158.44,3,1836,862,8
"B2824074",1,27.95901,112.5,1,1943,324,8
"B2824217",15,97.79492,1146.4,3.5,1782,469,8
"B2824288",0,30.97729,49.36,2,805,620,8
"B2824430",3,26.09915,5247.32,3,1735,711,8
"B2824455",42,50.20416,4500,2,1782,,8
"B2824475",21,86.39167,4092.62,1,790,,8
"B2824534",5,63.86028,294.12,2,1644,,8
"B282457",24,44.86193,186.31,3,5819,855,8
"B282460",24,98.23172,1986.98,3,5784,451,8
"B2824687",15,132.0635,16692.5,3,787,,8
"B2824741",13,58.99285,675,2.333333,1674,,8
"B2824917",0,240.6088,4.21,4,1460,411,9
"B2824921",68,40.77062,858.335,1.333333,1151,872,8
"B2824923",2,17.87178,33.75,1,1644,,28
"B2824935",43,67.88333,106.55,3,1491,620,8
"B2824980",5,65.24849,1499.49,3,1376,823,8
"B2825026",3,56.46542,180,2,1571,412,8
"B2825033",2,43.18334,1531,2,1534,862,8
"B2825328",34,38.2821,1725,2.5,1459,472,8
"B2825465",0,251.33,3900,3,1052,900,30
"B2825544",19,120.9473,43.87,4.5,913,,8
"B2825554",0,146.5837,11520,2.647059,1326,591,8
"B282556",16,5.257143,11515,3,3835,774,8
"B2825613",16,21.83333,3500,3,1309,,8
"B2825620",11,46.30083,319.76,3,578,494,43
"B2825690",1,55.0531,6.31,2,683,412,8
"B2825810",24,50.13354,5420,3,1292,,8
"B2825812",5,60.2177,9.02,2,1095,,8
"B2825820",136,121.5155,9476.912,3.333333,1095,861,43
"B2825823",89,80.85813,5254.97,3.181818,1095,861,17
"B2825824",251,77.20957,14509.95,2.933333,1095,,8
"B2825828",4,60.28176,120,1,1311,774,8
"B2825869",0,419.4,4254.825,3,834,,8
"B2825970",4,55.80559,12.02,3,1035,,8
"B2826087",12,45.00992,4649,1.5,1229,439,8
"B2826109",22,59.31493,6.01,1.5,1155,,8
"B2826138",4,29.8475,136.55,2,297,,28
"B2826202",12,50.26365,22.5,1,1212,467,8
"B2826235",0,56.07326,8600,1,695,,8
"B2826281",15,45.86041,879.66,1.6,967,563,8
"B2826353",30,69.71224,582.8571,4,1088,,46
"B2826354",5,144.5945,4080,3,809,620,8
"B2826393",7,45.52547,462,3,1095,773,8
"B2826412",6,34.1331,1000,2,1035,742,8
"B2826429",8,95.90771,9.02,2,906,,8
"B2826536",7,63.30608,500,3,913,829,8
"B2826576",4,62.6148,7660.92,1,1117,662,8
"B282661",4,44.2183,151.55,2,3378,,28
"B2826635",1,48.85637,6.31,3,1031,,8
"B2826646",96,68.60384,3365.35,3.4,1159,,28
"B2826688",0,124.1585,557.08,0,653,732,8
"B282673",13,96.08202,1559.64,3,5443,,8
"B2826736",6,34.38409,4500,2,879,,8
"B2826857",75,107.2563,2000,4,989,611,8
"B2826863",1,45.87886,5605,5,1095,,8
"B2826864",15,38.8382,390.15,1,102,,8
"B2826889",37,65.69914,46.28,2,1035,731,8
"B2826894",2,96.81866,36865.61,3,799,,8
"B2826999",31,27.34473,76.33,1.2,1095,561,8
"B282700",9,47.42778,6.01,2,5768,,8
"B2827026",0,82.03168,2643.765,3,935,,8
"B2827032",9,51.17338,1691,2,1095,862,8
"B2827040",35,75.75258,485.77,3,1095,522,8
"B2827100",52,55.26217,1620.17,1.916667,834,782,8
"B2827102",16,99.07923,6459.2,3.5,1095,,98
"B2827153",2,62.25,172.5,2,1086,433,8
"B2827164",13,119.7927,1705,2.75,1064,466,8
"B2827185",10,51.06108,6642.495,2,1085,,8
"B282725",11,84.38326,334.4175,5,3896,463,28
"B2827259",6,97.9649,730.69,3,896,475,8
"B2827275",25,25.16253,3388.62,2,974,,28
"B282735",22,42.14452,54,2,5447,,8
"B2827352",84,36.36928,141.26,1.8,1032,477,28
"B282741",0,21.12,858,3,203,,8
"B2827512",31,48.74278,3207.11,1.5,425,101,8
"B282752",11,30.22526,4346.92,2,5812,,50
"B2827547",7,66.55856,47418.36,2,1035,141,8
"B2827606",10,41.48444,29.41,0,1004,,8
"B2827613",9,233.8692,990,3.5,1018,581,8
"B2827618",0,381.555,500,3,302,829,8
"B2827675",3,64.49184,150,4,1004,,8
"B282770",0,157.2678,415,2.333333,5777,949,8
"B282771",53,61.24593,3825,1.666667,5812,432,8
"B2827763",2,37.11436,1609.417,3.75,220,639,41
"B2827771",70,36.17105,10000,2.75,670,477,28
"B2827857",1,46.84482,7101.39,3,1004,869,8
"B2827860",17,45.54299,325,2,1004,,8
"B2827861",3,60.41096,57.1,3,1004,732,8
"B2827937",2,41.76899,100,3,994,463,8
"B2827971",105,117.4828,812.47,2.666667,599,591,8
"B2827975",3,66.35912,1872.34,3,982,,8
"B2828026",40,46.01821,667.14,1,774,561,8
"B2828035",8,128.7098,3024,2,949,855,8
"B2828068",2,58.70706,174.795,3,830,439,8
"B2828149",5,41.38909,4019,4,882,477,8
"B2828244",29,80.83942,616.73,2.5,851,432,8
"B2828257",8,52.15909,141,2,928,181,8
"B2828279",1,33.01019,1825,3,928,,8
"B2828347",2,48.69073,199.33,2,896,,8
"B2828358",28,56.42811,200,2,913,451,8
"B2828382",5,86.5565,12.86,3,821,,15
"B2828385",5,153.4096,49241,3,844,465,8
"B2828463",14,51.74056,190,4,806,853,43
"B2828481",1,40.84274,380.33,3,851,475,8
"B2828605",33,148.4276,121.55,2.75,760,181,8
"B2828617",22,38.8155,913.0918,1.6,816,,8
"B2828658",1,61.22388,46.88,3,480,829,8
"B2828699",3,55.995,1385,3,790,182,8
"B282873",5,68.3257,414.24,1,5834,,8
"B282885",19,69.95918,460,2,5718,,8
"B2828868",32,116.8829,75,2,745,,8
"B2828892",19,57.92122,142.59,2,676,494,8
"B282892",8,52.3802,385.99,2,5723,,8
"B2828993",3,76.71233,2900,3,759,,8
"B282921",26,58.04995,3379.81,2.571429,5672,551,46
"B283018",7,98.69276,251.76,2,5475,,28
"B283019",10,58.78841,1795.61,2.333333,5218,172,8
"B283031",156,44.01709,1845.65,2.666667,4823,521,28
"B283050",6,39.70652,8997.5,2,5660,,46
"B283142",20,55.56534,892.32,2.5,5570,,8
"B283158",0,42.03622,30.07,2,5338,472,8
"B283171",7,24.04571,949.35,1,3741,,8
"B2831817",9,51.36037,1180.55,3,5843,,9
"B2832139",14,70.22105,356.42,2,1733,257,34
"B2832205",2,34.31847,270.48,3,1095,,42
"B2832231",5,47.15866,345.38,3,1059,,9
"B283224",4,57.10384,321.87,2,5495,,43
"B2832276",7,25.59029,9.02,2,1035,851,9
"B283233",1,49.79375,5835.14,3,5736,,30
"B2832336",0,56.91973,650,1,935,,47
"B2832346",15,45.36893,229.7,2,913,463,9
"B2832370",2,25.18905,6.61,3,284,791,9
"B283304",6,55.13307,1645,3,5688,471,8
"B2833218",39,57.67486,820.81,1.7,1289,812,6
"B2833223",7,66.44058,2310,3.6,2143,702,10
"B2833258",0,24.738,2024.01,1,2152,,28
"B2833372",9,25.93234,2252.47,3.2,808,691,6
"B283340",24,36.67078,106.55,2.5,5712,477,8
"B2833441",5,38.33258,163.48,3,1064,691,10
"B2833452",52,43.55357,2520,3,1084,,6
"B2833487",0,36.91559,1388,3,994,563,10
"B2834556",6,38.43262,62.96,1,4965,773,11
"B2834559",1,43.27744,2360,3,5561,475,11
"B2835224",8,38.15064,233.1,1,2375,474,11
"B2835333",11,51.77512,7766.667,4.75,1978,581,11
"B2835348",0,134.6084,36040,3,723,853,11
"B2835364",3,37.72581,50.48,2,1247,11,11
"B2835400",1,57.36117,1200,3,59,711,35
"B2835573",1,64.79656,7641.56,4.5,1248,,29
"B2835612",0,50.2444,2852.8,2,520,,11
"B2835639",0,85.68956,76.73,3,393,469,41
"B2835757",0,199.9133,100,.5,993,,11
"B2835852",4,463.8116,206.46,3,646,,11
"B2835859",23,45.68888,3145.93,4,835,862,11
"B283618",8,61.17978,140,1,5692,452,8
"B283629",36,58.0608,2061.945,4,5554,,8
"B2836673",2,39.67609,68.44,2,4869,951,12
"B2836830",7,80.86002,5592.5,2,3147,,12
"B2837005",3,65.87942,609.26,2,802,,12
"B2837109",5,70.86036,870.63,1,1621,774,12
"B2837127",6,395.303,2109.8,3,1581,772,12
"B2837232",10,18.74439,174.75,2,269,,12
"B2837350",6,40.94172,383.99,1.5,1064,,12
"B2837435",42,48.31108,43.27,2,1004,233,12
"B2837519",11,73.3885,148,4,882,692,12
"B283821",67,48.18977,90450.72,2.25,5657,,8
"B2838968",4,48.4102,6.31,1,2543,421,13
"B2839132",14,42.64384,78.24,3,1794,,28
"B2839138",0,469.4044,504,5,338,855,13
"B2839429",5,43.37014,513.13,2,882,,13
"B2839455",3,32.33704,23410,3,821,862,13
"B283953",9,58.96125,281.4,4,5662,310,8
"B2840780",3,36.44136,12.3,2,5453,563,14
"B2840939",7,42.84245,6,1,4718,432,14
"B2841015",5,58.46658,6.15,3.666667,3759,711,14
"B2841027",5,43.9,1440,1,3743,432,14
"B284113",19,45.79219,6.02,1,5555,331,8
"B284116",55,48.45956,14117.64,2.666667,4974,872,8
"B284118",5,58.24427,2205.34,3,5631,,8
"B284130",10,37.72378,11479.45,2,5495,862,8
"B2841315",1,49.86301,428.8,1,1350,,14
"B2841498",2,42.58101,1317.74,2,1521,,14
"B2841562",5,44.45454,759.3,2,1794,,14
"B2841569",10,40.94556,34.8,2,1591,,14
"B2841597",8,44.1606,885,3,1613,452,14
"B2841622",13,39.54723,123.21,1.5,758,561,14
"B2841640",16,48.7845,541.1,1.333333,1451,412,14
"B2841723",25,50.72832,1783.77,2.75,1340,432,41
"B2841750",33,56.69058,234.5,1.2,976,412,41
"B2841788",5,9.280435,18,1,1126,,14
"B2841808",47,42.81422,690,1.4,1213,412,14
"B2841867",19,40.7357,2206.06,2,1095,,14
"B2841870",2,44.54556,184.81,2.5,74,,14
"B2841885",7,66.02907,1500,2,1095,711,14
"B2841911",5,42.48148,30,1,1082,,14
"B2841945",32,47.59121,668.29,1,1033,471,14
"B2841960",6,24.89301,1369.9,2,1064,,14
"B2841967",2,52.80775,6,1,913,412,14
"B2842072",6,57.14368,178.51,1,910,412,14
"B284226",24,149.5449,3623,3,3043,853,8
"B2842555",45,127.2153,1487.5,4.5,2842,411,15
"B284259",53,126.4693,440.4,4.75,5204,,8
"B284345",23,53.94683,250,3,5553,,24
"B2843464",13,47.7389,78.73,2,4109,,27
"B284394",8,125,1800,3,3668,,7
"B2844011",8,33.48021,3023.95,3,1292,,30
"B2844125",2,30.69323,18,2,1459,702,15
"B284416",37,38.18667,1910,1,5509,,8
"B2844210",2,35.63254,47300,2,1674,,36
"B2844249",1,47.70105,93.22,1,1605,433,15
"B2844251",13,34.53655,240,3,1551,855,15
"B2844433",3,58.40235,80.25,3,1126,,46
"B2844471",15,45.33471,93.16,2,1137,439,15
"B2844550",3,42.22148,8904.855,3,1095,855,33
"B2844614",9,77.22512,480,3,1064,900,15
"B2844653",14,30.76389,432.59,4,1050,931,15
"B2844655",4,51.4777,8569.1,1,1021,433,15
"B2844674",11,28.83271,6462.9,5,763,931,15
"B2844749",1,57.45116,13500,5,913,711,15
"B2845354",1,32.88698,63.01,2,913,,16
"B2845478",4,29.48889,459.57,1,4062,,16
"B2845688",6,77.35303,577.08,2.2,1173,352,16
"B2845815",0,43.7787,1533.39,1.125,823,412,45
"B284596",44,72.95375,8575.92,2,5517,,8
"B2845981",6,41.4994,230.6,1,4566,,17
"B284655",21,68.15658,252.69,2,4231,,8
"B2846772",2,52.87603,31.53,2,4340,467,17
"B2847327",0,51.7078,600,1,1551,,17
"B284736",13,55.88962,3840,1,5518,521,8
"B2847496",68,45.29887,5139.196,2.857143,1217,631,17
"B2847712",0,211.0469,500,5,907,,17
"B2847728",8,84.22189,9.02,2,333,951,17
"B284780",5,58.39642,725,3.5,4907,,8
"B2847841",5,69.1389,37.97,3,774,464,17
"B284823",13,49.73063,3157,2,5569,331,8
